Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,ID
1090.0,841.94,192.33333333395424,3.742,3.736,984.375,1556.38,7014.81,18,2
1091.0,842.69,193.16666666604576,3.743,3.734,992.3119999989868,1556.31,7041.38,17,2
1092.0,841.38,192.5,3.742,3.733,992.375,1556.38,7002.25,16,2
1093.0,841.31,192.33333333395424,3.742,3.734,988.3119999989868,1556.31,6962.06,15,2
1094.0,841.19,191.5,3.742,3.734,992.375,1556.38,7039.31,14,2
1095.0,840.62,191.28260869532824,3.743,3.734,989.375,1556.38,7045.62,13,2
1096.0,839.94,191.83333333395424,3.743,3.734,989.3130000010132,1556.31,7026.81,12,2
1097.0,838.94,191.83333333395424,3.743,3.734,989.3119999989868,1556.31,6981.75,11,2
1098.0,838.12,191.0,3.742,3.737,988.375,1556.38,6970.75,10,2
1099.0,837.5,190.5,3.741,3.735,984.3119999989868,1556.31,7008.88,9,2
1100.0,834.75,188.5,3.74,3.734,984.3119999989868,1556.31,6919.69,8,2
1101.0,832.81,187.66666666604576,3.738,3.734,980.375,1520.38,6976.56,7,2
1102.0,828.31,186.33333333395424,3.739,3.736,972.375,1520.38,6935.62,6,2
1103.0,828.12,187.5,3.74,3.737,964.3130000010132,1520.31,6946.31,5,2
1104.0,828.19,187.66666666604576,3.739,3.736,960.375,1520.38,6927.5,4,2
1105.0,829.38,186.8266666661948,3.74,3.737,960.375,1520.38,6966.88,3,2
1106.0,830.25,188.0,3.741,3.737,964.1880000010132,1520.19,6952.88,2,2
1107.0,814.81,163.18800000101328,3.728,3.839,588.375,1260.0,7972.44,1,2
1108.0,688111.95,8820.0,4.208,3.265,50939.995999999344,609271.89,609271.89,0,2
